State,Year,Month,Period,Indicator,Percent Complete,Percent Pending Investigation,State Name,Predicted Value
MO,2022,June,12 month-ending,Number of Drug Overdose Deaths,100,0.006409353,Missouri,"2,145"
MO,2022,June,12 month-ending,Methadone (T40.3),100,0.006409353,Missouri,28
MO,2022,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.006409353,Missouri,184
MO,2022,June,12 month-ending,Percent with drugs specified,100,0.006409353,Missouri,
MO,2022,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.006409353,Missouri,"1,550"
MO,2022,June,12 month-ending,Number of Deaths,100,0.006409353,Missouri,
MO,2022,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.006409353,Missouri,207
MO,2022,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.006409353,Missouri,"1,438"
MO,2022,June,12 month-ending,Heroin (T40.1),100,0.006409353,Missouri,45
MO,2022,June,12 month-ending,Cocaine (T40.5),100,0.006409353,Missouri,289
MO,2022,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.010242098,Missouri,"1,585"
MO,2022,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.010242098,Missouri,"1,480"
MO,2022,March,12 month-ending,Percent with drugs specified,100,0.010242098,Missouri,
MO,2022,March,12 month-ending,Methadone (T40.3),100,0.010242098,Missouri,25
MO,2022,March,12 month-ending,Number of Drug Overdose Deaths,100,0.010242098,Missouri,"2,200"
MO,2022,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.010242098,Missouri,"1,606"
MO,2022,March,12 month-ending,Heroin (T40.1),100,0.010242098,Missouri,73
MO,2022,March,12 month-ending,Number of Deaths,100,0.010242098,Missouri,
MO,2022,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.010242098,Missouri,178
MO,2022,March,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.010242098,Missouri,751
MO,2022,March,12 month-ending,Cocaine (T40.5),100,0.010242098,Missouri,297
MO,2022,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.010242098,Missouri,201
MO,2022,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.007688562,Missouri,"1,444"
MO,2022,May,12 month-ending,Number of Drug Overdose Deaths,100,0.007688562,Missouri,"2,152"
MO,2022,May,12 month-ending,Methadone (T40.3),100,0.007688562,Missouri,29
MO,2022,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.007688562,Missouri,181
MO,2022,May,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.007688562,Missouri,735
MO,2022,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.007688562,Missouri,"1,579"
MO,2022,May,12 month-ending,Number of Deaths,100,0.007688562,Missouri,
MO,2022,May,12 month-ending,Cocaine (T40.5),100,0.007688562,Missouri,289
MO,2022,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.007688562,Missouri,205
MO,2022,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.007688562,Missouri,"1,555"
MO,2022,May,12 month-ending,Heroin (T40.1),100,0.007688562,Missouri,47
MO,2022,May,12 month-ending,Percent with drugs specified,100,0.007688562,Missouri,
MO,2022,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.008096838,Missouri,181
MO,2022,November,12 month-ending,Number of Deaths,100,0.008096838,Missouri,
MO,2022,November,12 month-ending,Percent with drugs specified,100,0.008096838,Missouri,
MO,2022,November,12 month-ending,Number of Drug Overdose Deaths,100,0.008096838,Missouri,"2,164"
MO,2022,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.008096838,Missouri,205
MO,2022,November,12 month-ending,Methadone (T40.3),100,0.008096838,Missouri,27
MO,2022,November,12 month-ending,Cocaine (T40.5),100,0.008096838,Missouri,315
MO,2022,November,12 month-ending,Heroin (T40.1),100,0.008096838,Missouri,45
MO,2022,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.008096838,Missouri,"1,584"
MO,2022,November,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.008096838,Missouri,717
MO,2022,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.008096838,Missouri,"1,567"
MO,2022,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.008096838,Missouri,"1,469"
MO,2022,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.006718895,Missouri,"1,573"
MO,2022,October,12 month-ending,Percent with drugs specified,100,0.006718895,Missouri,
MO,2022,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.006718895,Missouri,192
MO,2022,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.006718895,Missouri,217
MO,2022,October,12 month-ending,Number of Deaths,100,0.006718895,Missouri,
MO,2022,October,12 month-ending,Heroin (T40.1),100,0.006718895,Missouri,47
MO,2022,October,12 month-ending,Number of Drug Overdose Deaths,100,0.006718895,Missouri,"2,176"
MO,2022,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.006718895,Missouri,"1,591"
MO,2022,October,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.006718895,Missouri,716
MO,2022,October,12 month-ending,Cocaine (T40.5),100,0.006718895,Missouri,310
MO,2022,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.006718895,Missouri,"1,467"
MO,2022,October,12 month-ending,Methadone (T40.3),100,0.006718895,Missouri,30
MO,2022,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.004006036,Missouri,"1,579"
MO,2022,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.004006036,Missouri,209
MO,2022,September,12 month-ending,Number of Drug Overdose Deaths,100,0.004006036,Missouri,"2,170"
MO,2022,September,12 month-ending,Percent with drugs specified,100,0.004006036,Missouri,
MO,2022,September,12 month-ending,Heroin (T40.1),100,0.004006036,Missouri,45
MO,2022,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.004006036,Missouri,183
MO,2022,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.004006036,Missouri,"1,598"
MO,2022,September,12 month-ending,Number of Deaths,100,0.004006036,Missouri,
MO,2022,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.004006036,Missouri,"1,470"
MO,2022,September,12 month-ending,Methadone (T40.3),100,0.004006036,Missouri,31
MO,2022,September,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.004006036,Missouri,705
MO,2022,September,12 month-ending,Cocaine (T40.5),100,0.004006036,Missouri,308
MS,2022,April,12 month-ending,Number of Drug Overdose Deaths,100,0.10247182,Mississippi,699
MS,2022,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.10247182,Mississippi,438
MS,2022,April,12 month-ending,Methadone (T40.3),100,0.10247182,Mississippi,
MS,2022,April,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.10247182,Mississippi,276
MS,2022,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.10247182,Mississippi,500
MS,2022,April,12 month-ending,Percent with drugs specified,100,0.10247182,Mississippi,
MS,2022,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.10247182,Mississippi,111
MS,2022,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.10247182,Mississippi,489
MS,2022,April,12 month-ending,Number of Deaths,100,0.10247182,Mississippi,
MS,2022,April,12 month-ending,Heroin (T40.1),100,0.10247182,Mississippi,26
MS,2022,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.10247182,Mississippi,116
MS,2022,April,12 month-ending,Cocaine (T40.5),100,0.10247182,Mississippi,87
MS,2022,August,12 month-ending,Number of Drug Overdose Deaths,100,0.182538855,Mississippi,689
MS,2022,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.182538855,Mississippi,427
MS,2022,August,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.182538855,Mississippi,272
MS,2022,August,12 month-ending,Methadone (T40.3),100,0.182538855,Mississippi,
MS,2022,August,12 month-ending,Percent with drugs specified,100,0.182538855,Mississippi,
MS,2022,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.182538855,Mississippi,483
MS,2022,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.182538855,Mississippi,97
MS,2022,August,12 month-ending,Number of Deaths,100,0.182538855,Mississippi,
MS,2022,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.182538855,Mississippi,474
MS,2022,August,12 month-ending,Heroin (T40.1),100,0.182538855,Mississippi,26
MS,2022,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.182538855,Mississippi,94
MS,2022,August,12 month-ending,Cocaine (T40.5),100,0.182538855,Mississippi,88
MS,2022,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.107026408,Mississippi,525
MS,2022,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.107026408,Mississippi,456
MS,2022,February,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.107026408,Mississippi,297
MS,2022,February,12 month-ending,Number of Drug Overdose Deaths,100,0.107026408,Mississippi,722
MS,2022,February,12 month-ending,Percent with drugs specified,100,0.107026408,Mississippi,
MS,2022,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.107026408,Mississippi,511
MS,2022,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.107026408,Mississippi,129
MS,2022,February,12 month-ending,Cocaine (T40.5),100,0.107026408,Mississippi,91
MS,2022,February,12 month-ending,Heroin (T40.1),100,0.107026408,Mississippi,39
MS,2022,February,12 month-ending,Number of Deaths,100,0.107026408,Mississippi,
MS,2022,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.107026408,Mississippi,137
MS,2022,February,12 month-ending,Methadone (T40.3),100,0.107026408,Mississippi,10
MS,2022,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.102453896,Mississippi,533
MS,2022,January,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.102453896,Mississippi,313
MS,2022,January,12 month-ending,Heroin (T40.1),100,0.102453896,Mississippi,41
MS,2022,January,12 month-ending,Percent with drugs specified,100,0.102453896,Mississippi,
MS,2022,January,12 month-ending,Number of Deaths,100,0.102453896,Mississippi,
MS,2022,January,12 month-ending,Cocaine (T40.5),100,0.102453896,Mississippi,94
MS,2022,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.102453896,Mississippi,465
MS,2022,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.102453896,Mississippi,518
MS,2022,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.102453896,Mississippi,137
MS,2022,January,12 month-ending,Number of Drug Overdose Deaths,100,0.102453896,Mississippi,745
MS,2022,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.102453896,Mississippi,128
MS,2022,January,12 month-ending,Methadone (T40.3),100,0.102453896,Mississippi,11
MS,2022,July,12 month-ending,Number of Drug Overdose Deaths,100,0.143747005,Mississippi,687
MS,2022,July,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.143747005,Mississippi,269
MS,2022,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.143747005,Mississippi,488
MS,2022,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.143747005,Mississippi,433
MS,2022,July,12 month-ending,Percent with drugs specified,100,0.143747005,Mississippi,
MS,2022,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.143747005,Mississippi,481
MS,2022,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.143747005,Mississippi,101
MS,2022,July,12 month-ending,Number of Deaths,100,0.143747005,Mississippi,
MS,2022,July,12 month-ending,Methadone (T40.3),100,0.143747005,Mississippi,
MS,2022,July,12 month-ending,Heroin (T40.1),100,0.143747005,Mississippi,21
MS,2022,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.143747005,Mississippi,98
MS,2022,July,12 month-ending,Cocaine (T40.5),100,0.143747005,Mississippi,87
MS,2022,June,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.130755111,Mississippi,275
MS,2022,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.130755111,Mississippi,493
MS,2022,June,12 month-ending,Number of Drug Overdose Deaths,100,0.130755111,Mississippi,705
MS,2022,June,12 month-ending,Methadone (T40.3),100,0.130755111,Mississippi,
MS,2022,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.130755111,Mississippi,100
MS,2022,June,12 month-ending,Percent with drugs specified,100,0.130755111,Mississippi,
MS,2022,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.130755111,Mississippi,484
MS,2022,June,12 month-ending,Number of Deaths,100,0.130755111,Mississippi,
MS,2022,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.130755111,Mississippi,103
MS,2022,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.130755111,Mississippi,436
MS,2022,June,12 month-ending,Heroin (T40.1),100,0.130755111,Mississippi,22
MS,2022,June,12 month-ending,Cocaine (T40.5),100,0.130755111,Mississippi,86
MS,2022,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.102190873,Mississippi,509
MS,2022,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.102190873,Mississippi,456
MS,2022,March,12 month-ending,Percent with drugs specified,100,0.102190873,Mississippi,
MS,2022,March,12 month-ending,Methadone (T40.3),100,0.102190873,Mississippi,
MS,2022,March,12 month-ending,Number of Drug Overdose Deaths,100,0.102190873,Mississippi,727
MS,2022,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.102190873,Mississippi,520
MS,2022,March,12 month-ending,Heroin (T40.1),100,0.102190873,Mississippi,33
MS,2022,March,12 month-ending,Number of Deaths,100,0.102190873,Mississippi,
MS,2022,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.102190873,Mississippi,122
MS,2022,March,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.102190873,Mississippi,297
MS,2022,March,12 month-ending,Cocaine (T40.5),100,0.102190873,Mississippi,92
MS,2022,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.102190873,Mississippi,128
MS,2022,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.117829924,Mississippi,448
MS,2022,May,12 month-ending,Number of Drug Overdose Deaths,100,0.117829924,Mississippi,709
MS,2022,May,12 month-ending,Methadone (T40.3),100,0.117829924,Mississippi,
MS,2022,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.117829924,Mississippi,100
MS,2022,May,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.117829924,Mississippi,282
MS,2022,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.117829924,Mississippi,505
MS,2022,May,12 month-ending,Number of Deaths,100,0.117829924,Mississippi,
MS,2022,May,12 month-ending,Cocaine (T40.5),100,0.117829924,Mississippi,96
MS,2022,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.117829924,Mississippi,105
MS,2022,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.117829924,Mississippi,495
MS,2022,May,12 month-ending,Heroin (T40.1),100,0.117829924,Mississippi,21
MS,2022,May,12 month-ending,Percent with drugs specified,100,0.117829924,Mississippi,
MS,2022,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.279473613,Mississippi,97
MS,2022,November,12 month-ending,Number of Deaths,100,0.279473613,Mississippi,
MS,2022,November,12 month-ending,Percent with drugs specified,100,0.279473613,Mississippi,
MS,2022,November,12 month-ending,Number of Drug Overdose Deaths,100,0.279473613,Mississippi,695
MS,2022,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.279473613,Mississippi,99
MS,2022,November,12 month-ending,Methadone (T40.3),100,0.279473613,Mississippi,
MS,2022,November,12 month-ending,Cocaine (T40.5),100,0.279473613,Mississippi,88
MS,2022,November,12 month-ending,Heroin (T40.1),100,0.279473613,Mississippi,23
MS,2022,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.279473613,Mississippi,503
MS,2022,November,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.279473613,Mississippi,279
MS,2022,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.279473613,Mississippi,495
MS,2022,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.279473613,Mississippi,442
MS,2022,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.267719516,Mississippi,500
MS,2022,October,12 month-ending,Percent with drugs specified,100,0.267719516,Mississippi,
MS,2022,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.267719516,Mississippi,102
MS,2022,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.267719516,Mississippi,104
MS,2022,October,12 month-ending,Number of Deaths,100,0.267719516,Mississippi,
MS,2022,October,12 month-ending,Heroin (T40.1),100,0.267719516,Mississippi,23
MS,2022,October,12 month-ending,Number of Drug Overdose Deaths,100,0.267719516,Mississippi,702
MS,2022,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.267719516,Mississippi,508
MS,2022,October,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.267719516,Mississippi,284
MS,2022,October,12 month-ending,Cocaine (T40.5),100,0.267719516,Mississippi,92
MS,2022,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.267719516,Mississippi,446
MS,2022,October,12 month-ending,Methadone (T40.3),100,0.267719516,Mississippi,
MS,2022,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",99.5,0.245012251,Mississippi,492
MS,2022,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",99.5,0.245012251,Mississippi,104
MS,2022,September,12 month-ending,Number of Drug Overdose Deaths,99.5,0.245012251,Mississippi,700
MS,2022,September,12 month-ending,Percent with drugs specified,99.5,0.245012251,Mississippi,
MS,2022,September,12 month-ending,Heroin (T40.1),99.5,0.245012251,Mississippi,23
MS,2022,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),99.5,0.245012251,Mississippi,102
MS,2022,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",99.5,0.245012251,Mississippi,499
MS,2022,September,12 month-ending,Number of Deaths,99.5,0.245012251,Mississippi,
MS,2022,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",99.5,0.245012251,Mississippi,437
MS,2022,September,12 month-ending,Methadone (T40.3),99.5,0.245012251,Mississippi,
MS,2022,September,12 month-ending,Psychostimulants with abuse potential (T43.6),99.5,0.245012251,Mississippi,280
MS,2022,September,12 month-ending,Cocaine (T40.5),99.5,0.245012251,Mississippi,88
MT,2022,April,12 month-ending,Number of Drug Overdose Deaths,100,0.030413625,Montana,199
MT,2022,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.030413625,Montana,82
MT,2022,April,12 month-ending,Methadone (T40.3),100,0.030413625,Montana,
MT,2022,April,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.030413625,Montana,80
MT,2022,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.030413625,Montana,123
MT,2022,April,12 month-ending,Percent with drugs specified,100,0.030413625,Montana,
MT,2022,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.030413625,Montana,41
MT,2022,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.030413625,Montana,113
MT,2022,April,12 month-ending,Number of Deaths,100,0.030413625,Montana,
MT,2022,April,12 month-ending,Heroin (T40.1),100,0.030413625,Montana,13
MT,2022,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.030413625,Montana,49
MT,2022,April,12 month-ending,Cocaine (T40.5),100,0.030413625,Montana,11
MT,2022,August,12 month-ending,Number of Drug Overdose Deaths,99.5,0.069600186,Montana,193
MT,2022,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",99.5,0.069600186,Montana,83
MT,2022,August,12 month-ending,Psychostimulants with abuse potential (T43.6),99.5,0.069600186,Montana,78
MT,2022,August,12 month-ending,Methadone (T40.3),99.5,0.069600186,Montana,10
MT,2022,August,12 month-ending,Percent with drugs specified,99.5,0.069600186,Montana,
MT,2022,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",99.5,0.069600186,Montana,119
MT,2022,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",99.5,0.069600186,Montana,49
MT,2022,August,12 month-ending,Number of Deaths,99.5,0.069600186,Montana,
MT,2022,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",99.5,0.069600186,Montana,115
MT,2022,August,12 month-ending,Heroin (T40.1),99.5,0.069600186,Montana,
MT,2022,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),99.5,0.069600186,Montana,40
MT,2022,August,12 month-ending,Cocaine (T40.5),99.5,0.069600186,Montana,
MT,2022,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0,Montana,116
MT,2022,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0,Montana,78
MT,2022,February,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0,Montana,76
MT,2022,February,12 month-ending,Number of Drug Overdose Deaths,100,0,Montana,190
MT,2022,February,12 month-ending,Percent with drugs specified,100,0,Montana,
MT,2022,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0,Montana,103
MT,2022,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0,Montana,30
MT,2022,February,12 month-ending,Cocaine (T40.5),100,0,Montana,10
MT,2022,February,12 month-ending,Heroin (T40.1),100,0,Montana,17
MT,2022,February,12 month-ending,Number of Deaths,100,0,Montana,
MT,2022,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0,Montana,36
MT,2022,February,12 month-ending,Methadone (T40.3),100,0,Montana,
MT,2022,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0,Montana,109
MT,2022,January,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0,Montana,75
MT,2022,January,12 month-ending,Heroin (T40.1),100,0,Montana,19
MT,2022,January,12 month-ending,Percent with drugs specified,100,0,Montana,
MT,2022,January,12 month-ending,Number of Deaths,100,0,Montana,
MT,2022,January,12 month-ending,Cocaine (T40.5),100,0,Montana,10
MT,2022,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0,Montana,72
MT,2022,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0,Montana,94
MT,2022,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0,Montana,32
MT,2022,January,12 month-ending,Number of Drug Overdose Deaths,100,0,Montana,185
MT,2022,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0,Montana,28
MT,2022,January,12 month-ending,Methadone (T40.3),100,0,Montana,
MT,2022,July,12 month-ending,Number of Drug Overdose Deaths,100,0.060952381,Montana,195
MT,2022,July,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.060952381,Montana,81
MT,2022,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.060952381,Montana,119
MT,2022,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.060952381,Montana,82
MT,2022,July,12 month-ending,Percent with drugs specified,100,0.060952381,Montana,
MT,2022,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.060952381,Montana,113
MT,2022,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.060952381,Montana,49
MT,2022,July,12 month-ending,Number of Deaths,100,0.060952381,Montana,
MT,2022,July,12 month-ending,Methadone (T40.3),100,0.060952381,Montana,
MT,2022,July,12 month-ending,Heroin (T40.1),100,0.060952381,Montana,
MT,2022,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.060952381,Montana,42
MT,2022,July,12 month-ending,Cocaine (T40.5),100,0.060952381,Montana,
MT,2022,June,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.038202934,Montana,81
MT,2022,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.038202934,Montana,122
MT,2022,June,12 month-ending,Number of Drug Overdose Deaths,100,0.038202934,Montana,198
MT,2022,June,12 month-ending,Methadone (T40.3),100,0.038202934,Montana,
MT,2022,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.038202934,Montana,42
MT,2022,June,12 month-ending,Percent with drugs specified,100,0.038202934,Montana,
MT,2022,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.038202934,Montana,115
MT,2022,June,12 month-ending,Number of Deaths,100,0.038202934,Montana,
MT,2022,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.038202934,Montana,49
MT,2022,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.038202934,Montana,83
MT,2022,June,12 month-ending,Heroin (T40.1),100,0.038202934,Montana,
MT,2022,June,12 month-ending,Cocaine (T40.5),100,0.038202934,Montana,
MT,2022,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.015135462,Montana,117
MT,2022,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.015135462,Montana,89
MT,2022,March,12 month-ending,Percent with drugs specified,100,0.015135462,Montana,
MT,2022,March,12 month-ending,Methadone (T40.3),100,0.015135462,Montana,
MT,2022,March,12 month-ending,Number of Drug Overdose Deaths,100,0.015135462,Montana,204
MT,2022,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.015135462,Montana,128
MT,2022,March,12 month-ending,Heroin (T40.1),100,0.015135462,Montana,17
MT,2022,March,12 month-ending,Number of Deaths,100,0.015135462,Montana,
MT,2022,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.015135462,Montana,40
MT,2022,March,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.015135462,Montana,80
MT,2022,March,12 month-ending,Cocaine (T40.5),100,0.015135462,Montana,11
MT,2022,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.015135462,Montana,46
MT,2022,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.03787305,Montana,85
